semantic_key,symbol,gid,direction_system,direction,evaluation_horizon,direction_correct,first_ahead_sr_touch_step,first_ahead_sr_cross_step,first_touch_accepted_breakout,r_touch_close,mfe_at_first_ahead_sr,tp_signal_step,tp_signal_time,tp_executable,tp_fill_step,tp_fill_time,tp_fill_open,tp_reason,baseline_gross_return_atr,tp_gross_return_atr,paired_delta_gross_atr,frozen_ahead_sr_bottom,frozen_ahead_sr_top,frozen_ahead_sr_strength,ahead_liq_available,ahead_liq_touched_by_signal,ahead_liq_crossed_by_signal
P::P_LONG_8238::2026-07-07 10:15:00::2026-07-07 10:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,33,38,False,1.6474550123044565,2.1381862925653583,33,2026-07-08 21:15:00,True,34,2026-07-08 21:15:00,9389.0009765625,tp_executed,0.4206268116522016,1.6474550123044565,1.2268282006522548,9395.0009765625,9411.0009765625,80.0,False,False,False
P::P_LONG_8238::2026-07-07 11:00:00::2026-07-07 11:00:00,P,P::P_LONG_8238,E9,LONG,td3,1,31,36,False,1.9681060287323462,2.4601325359154327,31,2026-07-08 21:15:00,True,32,2026-07-08 21:15:00,9389.0009765625,tp_executed,0.7380397607746298,1.9681060287323462,1.2300662679577163,9395.0009765625,9411.0009765625,80.0,False,False,False
P::P_LONG_8238::2026-07-07 11:15:00::2026-07-07 11:15:00,P,P::P_LONG_8238,E9,LONG,td3,1,30,35,False,1.8670858364321812,2.360278321527474,30,2026-07-08 21:15:00,True,31,2026-07-08 21:15:00,9389.0009765625,tp_executed,0.6341046236939483,1.8670858364321812,1.232981212738233,9395.0009765625,9411.0009765625,80.0,False,False,False
P::P_LONG_8238::2026-07-07 13:45:00::2026-07-07 13:45:00,P,P::P_LONG_8238,E9,LONG,td3,1,28,33,False,2.472823000181636,2.967387600217963,28,2026-07-08 21:15:00,True,29,2026-07-08 21:15:00,9389.0009765625,tp_executed,1.236411500090818,2.472823000181636,1.236411500090818,9395.0009765625,9411.0009765625,80.0,False,False,False
P::P_LONG_8238::2026-07-07 14:00:00::2026-07-07 14:00:00,P,P::P_LONG_8238,E9,LONG,td3,1,27,32,False,2.0895171083013477,2.5853347272203115,27,2026-07-08 21:15:00,True,28,2026-07-08 21:15:00,9389.0009765625,tp_executed,0.8499730610039381,2.0895171083013477,1.2395440472974095,9395.0009765625,9411.0009765625,80.0,False,False,False
P::P_LONG_8238::2026-07-07 14:15:00::2026-07-07 14:15:00,P,P::P_LONG_8238,E9,LONG,td3,1,26,31,False,2.520411064414738,3.0173935278204613,26,2026-07-08 21:15:00,True,27,2026-07-08 21:15:00,9389.0009765625,tp_executed,1.2779549059004307,2.520411064414738,1.2424561585143075,9395.0009765625,9411.0009765625,80.0,False,False,False
P::P_LONG_8238::2026-07-07 14:30:00::2026-07-07 14:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,25,30,False,1.7039912930947398,2.2009887535807056,25,2026-07-08 21:15:00,True,26,2026-07-08 21:15:00,9389.0009765625,tp_executed,0.4614976418798254,1.7039912930947398,1.2424936512149145,9395.0009765625,9411.0009765625,80.0,False,False,False
P::P_LONG_8238::2026-07-07 14:45:00::2026-07-07 14:45:00,P,P::P_LONG_8238,E9,LONG,td3,1,24,29,False,1.7800998362108966,2.2785277903499477,24,2026-07-08 21:15:00,True,25,2026-07-08 21:15:00,9389.0009765625,tp_executed,0.534029950863269,1.7800998362108966,1.2460698853476275,9395.0009765625,9411.0009765625,80.0,False,False,False
P::P_LONG_8238::2026-07-07 21:30:00::2026-07-07 21:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,6,8,False,0.8198980513705304,1.5685006200131886,6,2026-07-08 09:15:00,True,7,2026-07-08 09:15:00,9344.0009765625,tp_executed,-3.5291263950296745,0.8198980513705304,4.349024446400205,9339.0009765625,9356.0009765625,81.0,False,False,False
P::P_LONG_8238::2026-07-07 21:45:00::2026-07-07 21:45:00,P,P::P_LONG_8238,E9,LONG,td3,1,5,7,False,1.036750784045865,1.7875013518032152,5,2026-07-08 09:15:00,True,6,2026-07-08 09:15:00,9344.0009765625,tp_executed,-3.3247525143539804,1.036750784045865,4.361503298399845,9339.0009765625,9356.0009765625,81.0,False,False,False
P::P_LONG_8238::2026-07-07 22:00:00::2026-07-07 22:00:00,P,P::P_LONG_8238,E9,LONG,td3,1,0,4,False,0.10724954445452586,0.750746811181681,0,2026-07-07 22:15:00,True,1,2026-07-07 22:15:00,9303.0009765625,tp_executed,-2.824238003969181,0.07149969630301724,2.895737700272198,9311.0009765625,9329.0009765625,89.0,False,False,False
P::P_LONG_8238::2026-07-08 09:15:00::2026-07-08 09:15:00,P,P::P_LONG_8238,E9,LONG,td3,1,14,19,False,1.6131633941424481,2.1150364500978767,14,2026-07-08 21:15:00,True,15,2026-07-08 21:15:00,9389.0009765625,tp_executed,-4.373465201897304,1.6131633941424481,5.986628596039752,9395.0009765625,9411.0009765625,76.0,False,False,False
P::P_LONG_8238::2026-07-08 09:30:00::2026-07-08 09:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,13,18,False,1.2573635325311219,1.7603089455435705,13,2026-07-08 21:15:00,True,14,2026-07-08 21:15:00,9389.0009765625,tp_executed,-4.742056751260231,1.2573635325311219,5.999420283791353,9395.0009765625,9411.0009765625,76.0,False,False,False
P::P_LONG_8238::2026-07-08 09:45:00::2026-07-08 09:45:00,P,P::P_LONG_8238,E9,LONG,td3,1,12,17,False,0.5391447343003202,1.0423464863139524,12,2026-07-08 21:15:00,True,13,2026-07-08 21:15:00,9389.0009765625,tp_executed,-5.463333307576578,0.5391447343003202,6.002478041876898,9395.0009765625,9411.0009765625,76.0,False,False,False
P::P_LONG_8238::2026-07-08 10:00:00::2026-07-08 10:00:00,P,P::P_LONG_8238,E9,LONG,td3,1,11,16,False,0.14397431409510172,0.6478844134279578,11,2026-07-08 21:15:00,True,12,2026-07-08 21:15:00,9389.0009765625,tp_executed,-5.866953299375395,0.14397431409510172,6.010927613470497,9395.0009765625,9411.0009765625,76.0,False,False,False
P::P_LONG_8238::2026-07-08 11:15:00::2026-07-08 11:15:00,P,P::P_LONG_8238,E9,LONG,td3,1,7,12,False,0.18087896953359367,0.6873400842276559,7,2026-07-08 21:15:00,True,8,2026-07-08 21:15:00,9389.0009765625,tp_executed,-5.860478612888435,0.18087896953359367,6.0413575824220285,9395.0009765625,9411.0009765625,72.0,False,False,False
P::P_LONG_8238::2026-07-08 11:30:00::2026-07-08 13:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,6,11,False,0.2902801908081072,0.7982705247222948,6,2026-07-08 21:15:00,True,7,2026-07-08 21:15:00,9389.0009765625,tp_executed,-5.76931879231113,0.2902801908081072,6.059598983119237,9395.0009765625,9411.0009765625,72.0,True,True,False
P::P_LONG_8238::2026-07-08 13:45:00::2026-07-08 13:45:00,P,P::P_LONG_8238,E9,LONG,td3,1,5,10,False,0.6901115323557806,1.1986147667231979,5,2026-07-08 21:15:00,True,6,2026-07-08 21:15:00,9389.0009765625,tp_executed,-5.375605620455555,0.6901115323557806,6.065717152811335,9395.0009765625,9411.0009765625,72.0,True,True,False
P::P_LONG_8238::2026-07-08 14:30:00::2026-07-08 14:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,2,7,False,0.8748167061149466,1.3851264513486654,2,2026-07-08 21:15:00,True,3,2026-07-08 21:15:00,9389.0009765625,tp_executed,-5.212449540601557,0.8748167061149466,6.087266246716503,9395.0009765625,9411.0009765625,72.0,True,True,False
P::P_LONG_8238::2026-07-08 14:45:00::2026-07-08 14:45:00,P,P::P_LONG_8238,E9,LONG,td3,1,1,6,False,1.1323312940925054,1.6437067172310564,1,2026-07-08 21:15:00,True,2,2026-07-08 21:15:00,9389.0009765625,tp_executed,-4.967646967631637,1.1323312940925054,6.099978261724143,9395.0009765625,9411.0009765625,72.0,True,True,False
P::P_LONG_8238::2026-07-08 15:00:00::2026-07-08 21:00:00,P,P::P_LONG_8238,E9,SHORT,td3,0,23,31,False,1.7187264521495946,2.267267568467208,23,2026-07-09 21:15:00,True,24,2026-07-09 21:15:00,9338.0009765625,tp_executed,6.289902421463038,1.682157044395087,-4.6077453770679515,9311.0009765625,9329.0009765625,90.0,False,False,False
P::P_LONG_8238::2026-07-09 09:45:00::2026-07-09 09:45:00,P,P::P_LONG_8238,E9,LONG,td3,1,0,-1,False,0.14668874596138454,0.14668874596138454,0,2026-07-09 10:00:00,True,1,2026-07-09 10:00:00,9395.0009765625,tp_executed,-6.600993568262304,0.1100165594710384,6.711010127733342,9395.0009765625,9406.0009765625,52.0,False,False,False
P::P_LONG_8238::2026-07-09 10:00:00::2026-07-09 10:00:00,P,P::P_LONG_8238,E9,LONG,td3,1,0,-1,False,0.1471546952161705,0.294309390432341,0,2026-07-09 10:15:00,True,1,2026-07-09 10:30:00,9400.0009765625,tp_executed,-6.732327306139801,0.18394336902021313,6.916270675160014,9395.0009765625,9406.0009765625,52.0,False,False,False
P::P_LONG_8238::2026-07-10 09:30:00::2026-07-10 09:30:00,P,P::P_LONG_8238,E9,SHORT,td3,0,8,9,False,1.9274993311760276,2.186970394988185,8,2026-07-10 14:00:00,True,9,2026-07-10 14:00:00,9245.0009765625,tp_executed,-2.0757685104972605,1.853364741515411,3.9291332520126714,9234.0009765625,9244.0009765625,66.0,False,False,False
P::P_LONG_8238::2026-07-10 09:45:00::2026-07-10 09:45:00,P,P::P_LONG_8238,E9,SHORT,td3,0,0,6,False,0.7047982220844822,0.8902714384225038,0,2026-07-10 10:00:00,True,1,2026-07-10 10:00:00,9284.0009765625,tp_executed,-1.7805428768450076,0.7047982220844822,2.4853410989294895,9279.0009765625,9301.0009765625,127.0,False,False,False
P::P_LONG_8238::2026-07-10 10:00:00::2026-07-10 10:00:00,P,P::P_LONG_8238,E9,SHORT,td3,0,6,7,False,1.519177958633085,1.7785498052289774,6,2026-07-10 14:00:00,True,7,2026-07-10 14:00:00,9245.0009765625,tp_executed,-2.482559103132114,1.445071716748544,3.927630819880658,9234.0009765625,9244.0009765625,66.0,False,False,False
P::P_LONG_8238::2026-07-10 10:15:00::2026-07-10 10:30:00,P,P::P_LONG_8238,E9,SHORT,td3,0,5,6,False,2.0386726170299565,2.2981400410155874,5,2026-07-10 14:00:00,True,6,2026-07-10 14:00:00,9245.0009765625,tp_executed,-1.9645390673197765,1.9645390673197765,3.929078134639553,9234.0009765625,9244.0009765625,66.0,False,False,False
P::P_LONG_8238::2026-07-10 10:45:00::2026-07-10 10:45:00,P,P::P_LONG_8238,E9,SHORT,td3,0,1,3,False,0.2223997562832699,0.6671992688498097,1,2026-07-10 11:15:00,True,2,2026-07-10 11:15:00,9312.0009765625,tp_executed,-1.2602652856051961,0.18533313023605827,1.4455984158412545,9279.0009765625,9301.0009765625,127.0,False,False,False
P::P_LONG_8238::2026-07-10 11:00:00::2026-07-10 11:00:00,P,P::P_LONG_8238,E9,SHORT,td3,0,0,2,False,0.11148870851685899,0.557443542584295,0,2026-07-10 11:15:00,True,1,2026-07-10 11:15:00,9312.0009765625,tp_executed,-1.3750274050412608,0.07432580567790599,1.4493532107191667,9279.0009765625,9301.0009765625,127.0,False,False,False
P::P_LONG_8238::2026-07-10 11:30:00::2026-07-10 13:30:00,P,P::P_LONG_8238,E9,SHORT,td3,0,1,2,False,1.0029860468101899,1.2630194663535723,1,2026-07-10 14:00:00,True,2,2026-07-10 14:00:00,9245.0009765625,tp_executed,-3.008958140430569,0.928690784083509,3.937648924514078,9234.0009765625,9244.0009765625,66.0,False,False,False
P::P_LONG_8238::2026-07-10 13:45:00::2026-07-10 13:45:00,P,P::P_LONG_8238,E9,SHORT,td3,0,0,1,False,0.7787867773760383,1.0383823698347177,0,2026-07-10 14:00:00,True,1,2026-07-10 14:00:00,9245.0009765625,tp_executed,-3.2264023634150156,0.7046166081021299,3.9310189715171457,9234.0009765625,9244.0009765625,66.0,False,False,False
P::P_LONG_8238::2026-07-13 09:15:00::2026-07-13 09:15:00,P,P::P_LONG_8238,E9,LONG,td3,1,34,-1,False,1.4962954633789476,1.945184102392632,34,2026-07-14 14:30:00,True,35,2026-07-14 14:30:00,9343.0009765625,tp_executed,-0.8603698914428949,1.5337028499634213,2.3940727414063163,9339.0009765625,9356.0009765625,103.0,False,False,False
P::P_LONG_8238::2026-07-13 09:30:00::2026-07-13 09:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,33,-1,False,1.6486177551398526,2.0982407792689033,33,2026-07-14 14:30:00,True,34,2026-07-14 14:30:00,9343.0009765625,tp_executed,-0.7119031215376637,1.6860863404839403,2.397989462021604,9339.0009765625,9356.0009765625,103.0,False,False,False
P::P_LONG_8238::2026-07-13 10:15:00::2026-07-13 10:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,18,29,False,0.30031561845393107,1.276341378429207,18,2026-07-14 09:15:00,True,19,2026-07-14 09:15:00,9278.0009765625,tp_executed,0.37539452306741383,0.33785507076067245,-0.03753945230674138,9287.0009765625,9301.0009765625,83.0,False,False,False
P::P_LONG_8238::2026-07-13 14:30:00::2026-07-13 14:30:00,P,P::P_LONG_8238,E9,SHORT,td3,0,0,-1,False,0.33891008621889346,0.4518801149585246,0,2026-07-13 14:45:00,True,1,2026-07-13 14:45:00,9213.0009765625,tp_executed,-2.108773869806448,0.37656676246543713,2.485340632271885,9210.0009765625,9211.0009765625,42.0,False,False,False
P::P_LONG_8238::2026-07-13 14:45:00::2026-07-13 14:45:00,P,P::P_LONG_8238,E9,SHORT,td3,0,0,-1,False,0.03771032354700735,0.0754206470940147,0,2026-07-13 15:00:00,True,1,2026-07-13 21:00:00,9221.0,tp_executed,-2.4888813541024852,-0.30164576188821995,2.1872355922142654,9210.0009765625,9211.0009765625,42.0,False,False,False
P::P_LONG_8238::2026-07-13 15:00:00::2026-07-13 21:00:00,P,P::P_LONG_8238,E9,SHORT,td3,0,3,-1,False,0.3025881678418887,0.5673851385525049,3,2026-07-13 22:00:00,True,4,2026-07-13 22:00:00,9214.0009765625,tp_executed,-0.8700841310194121,0.2647600291689435,1.1348441601883557,9210.0009765625,9211.0009765625,42.0,False,False,False
P::P_LONG_8238::2026-07-13 21:30:00::2026-07-13 21:30:00,P,P::P_LONG_8238,E9,SHORT,td3,0,1,-1,False,0.5675201382476528,0.8323628694298907,1,2026-07-13 22:00:00,True,2,2026-07-13 22:00:00,9214.0009765625,tp_executed,-0.6053548141308296,0.5296854623644759,1.1350402764953054,9210.0009765625,9211.0009765625,42.0,False,False,False
P::P_LONG_8238::2026-07-13 21:45:00::2026-07-13 21:45:00,P,P::P_LONG_8238,E9,SHORT,td3,0,0,-1,False,1.135347575931198,1.4002620103151442,0,2026-07-13 22:00:00,True,1,2026-07-13 22:00:00,9214.0009765625,tp_executed,-0.0378449191977066,1.0975026567334913,1.135347575931198,9210.0009765625,9211.0009765625,42.0,False,False,False
P::P_LONG_8238::2026-07-13 22:30:00::2026-07-13 22:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,2,13,False,0.8644502516442574,1.8416548839377656,2,2026-07-14 09:15:00,True,3,2026-07-14 09:15:00,9278.0009765625,tp_executed,-0.37584793549750317,0.9020350451940077,1.2778829806915109,9287.0009765625,9301.0009765625,84.0,False,False,False
P::P_LONG_8238::2026-07-14 09:15:00::2026-07-14 09:15:00,P,P::P_LONG_8238,E9,LONG,td3,1,4,10,False,0.5622625664819483,0.7496834219759311,4,2026-07-14 10:45:00,True,5,2026-07-14 10:45:00,9292.0009765625,tp_executed,-1.274461817359083,0.5247783953831517,1.7992402127422347,9287.0009765625,9301.0009765625,84.0,False,False,False
P::P_LONG_8238::2026-07-14 09:30:00::2026-07-14 09:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,3,9,False,0.6750538889661789,0.8625688581234507,3,2026-07-14 10:45:00,True,4,2026-07-14 10:45:00,9292.0009765625,tp_executed,-1.1625928087750859,0.6375508951347245,1.8001437039098103,9287.0009765625,9301.0009765625,84.0,False,False,False
P::P_LONG_8238::2026-07-14 11:00:00::2026-07-14 11:00:00,P,P::P_LONG_8238,E9,LONG,td3,1,0,4,False,0.11265973222989122,0.6759583933793473,0,2026-07-14 11:15:00,True,1,2026-07-14 11:15:00,9283.0009765625,tp_executed,-1.3519167867586945,0.11265973222989122,1.4645765189885858,9287.0009765625,9301.0009765625,86.0,False,False,False
P::P_LONG_8238::2026-07-14 11:15:00::2026-07-14 11:15:00,P,P::P_LONG_8238,E9,LONG,td3,1,0,3,False,0.07517182322861105,0.6389604974431938,0,2026-07-14 11:30:00,True,1,2026-07-14 13:30:00,9292.0009765625,tp_executed,-1.4658505529579153,0.33827320452874965,1.804123757486665,9287.0009765625,9301.0009765625,86.0,False,False,False
P::P_LONG_8238::2026-07-14 13:45:00::2026-07-14 13:45:00,P,P::P_LONG_8238,E9,LONG,td3,1,0,1,False,0.6775865610390239,0.8281613523810292,0,2026-07-14 14:00:00,True,1,2026-07-14 14:00:00,9291.0009765625,tp_executed,-1.0916672372295384,0.6775865610390239,1.7692537982685623,9287.0009765625,9301.0009765625,86.0,False,False,False
P::P_LONG_8238::2026-07-14 14:00:00::2026-07-14 14:00:00,P,P::P_LONG_8238,E9,LONG,td3,1,1,-1,False,1.9182273049329932,2.3695749060936975,1,2026-07-14 14:30:00,True,2,2026-07-14 14:30:00,9343.0009765625,tp_executed,-1.7677781045460919,1.9558396050297187,3.7236177095758105,9339.0009765625,9356.0009765625,120.0,False,False,False
P::P_LONG_8238::2026-07-14 14:15:00::2026-07-14 14:15:00,P,P::P_LONG_8238,E9,LONG,td3,1,0,-1,False,0.788610599785906,1.2392452282349953,0,2026-07-14 14:30:00,True,1,2026-07-14 14:30:00,9343.0009765625,tp_executed,-2.8915721992149885,0.8261634854899967,3.7177356847049854,9339.0009765625,9356.0009765625,120.0,False,False,False
P::P_LONG_8238::2026-07-14 21:30:00::2026-07-14 21:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,0,-1,False,0.14993743165229503,0.787171516174549,0,2026-07-14 21:45:00,True,1,2026-07-14 21:45:00,9333.0009765625,tp_executed,-3.598498359655081,0.1874217895653688,3.7859201492204497,9339.0009765625,9356.0009765625,120.0,False,False,False
P::P_LONG_8238::2026-07-15 09:30:00::2026-07-15 09:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,5,-1,False,1.0585471921367886,1.4365997607570702,5,2026-07-15 11:15:00,True,6,2026-07-15 11:15:00,9336.0009765625,tp_executed,-2.797589007790084,1.1341577058608447,3.931746713650929,9339.0009765625,9356.0009765625,126.0,False,False,False
P::P_LONG_8238::2026-07-15 09:45:00::2026-07-15 09:45:00,P,P::P_LONG_8238,E9,SHORT,td3,0,22,28,False,1.7023471623528055,2.156306405646887,22,2026-07-16 09:45:00,True,23,2026-07-16 09:45:00,9246.0009765625,tp_executed,2.231966279529234,1.7023471623528055,-0.5296191171764284,9234.0009765625,9244.0009765625,70.0,False,False,False
P::P_LONG_8238::2026-07-15 10:00:00::2026-07-15 10:00:00,P,P::P_LONG_8238,E9,SHORT,td3,0,21,27,False,1.7821985969822296,2.237228025998969,21,2026-07-16 09:45:00,True,22,2026-07-16 09:45:00,9246.0009765625,tp_executed,2.3130662641684254,1.7821985969822296,-0.5308676671861958,9234.0009765625,9244.0009765625,70.0,False,False,False
P::P_LONG_8238::2026-07-15 10:15:00::2026-07-15 10:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,2,-1,False,1.0242768384303553,1.403638630441598,2,2026-07-15 11:15:00,True,3,2026-07-15 11:15:00,9336.0009765625,tp_executed,-2.84521344008432,1.1001491968326038,3.945362636916924,9339.0009765625,9356.0009765625,126.0,False,False,False
P::P_LONG_8238::2026-07-15 10:45:00::2026-07-15 10:45:00,P,P::P_LONG_8238,E9,LONG,td3,1,1,-1,False,0.6832867111571991,1.0628904395778653,1,2026-07-15 11:15:00,True,2,2026-07-15 11:15:00,9336.0009765625,tp_executed,-3.1886713187335958,0.7592074568413323,3.947878775574928,9339.0009765625,9356.0009765625,126.0,False,False,False
P::P_LONG_8238::2026-07-15 14:00:00::2026-07-15 14:00:00,P,P::P_LONG_8238,E9,SHORT,td3,0,14,20,False,1.3254847214418244,1.7799366259361642,14,2026-07-16 09:45:00,True,15,2026-07-16 09:45:00,9246.0009765625,tp_executed,1.855678610018554,1.3254847214418244,-0.5301938885767297,9234.0009765625,9244.0009765625,70.0,False,False,False
P::P_LONG_8238::2026-07-15 14:15:00::2026-07-15 14:15:00,P,P::P_LONG_8238,E9,SHORT,td3,0,13,19,False,0.5301342039869705,0.9845349502615168,13,2026-07-16 09:45:00,True,14,2026-07-16 09:45:00,9246.0009765625,tp_executed,1.060268407973941,0.5301342039869705,-0.5301342039869705,9234.0009765625,9244.0009765625,70.0,False,False,False
P::P_LONG_8238::2026-07-15 21:30:00::2026-07-15 21:30:00,P,P::P_LONG_8238,E9,SHORT,td3,0,8,14,False,1.3325926205942111,1.789481519083655,8,2026-07-16 09:45:00,True,9,2026-07-16 09:45:00,9246.0009765625,tp_executed,-4.112000086404994,1.3325926205942111,5.444592706999206,9234.0009765625,9244.0009765625,70.0,False,False,False
P::P_LONG_8238::2026-07-15 21:45:00::2026-07-15 21:45:00,P,P::P_LONG_8238,E9,SHORT,td3,0,34,-1,False,1.7137459376304964,2.2088280973904175,34,2026-07-17 11:00:00,True,35,2026-07-17 11:00:00,9224.0009765625,tp_executed,-4.569989167014657,1.7137459376304964,6.283735104645153,9195.0009765625,9211.0009765625,77.0,False,False,False
P::P_LONG_8238::2026-07-16 09:30:00::2026-07-16 09:30:00,P,P::P_LONG_8238,E9,SHORT,td3,0,27,-1,False,2.2482862206168104,2.7436713200747516,27,2026-07-17 11:00:00,True,28,2026-07-17 11:00:00,9224.0009765625,tp_executed,-4.039293887887829,2.2482862206168104,6.287580108504639,9195.0009765625,9211.0009765625,77.0,False,False,False
P::P_LONG_8238::2026-07-16 09:45:00::2026-07-16 09:45:00,P,P::P_LONG_8238,E9,SHORT,td3,0,26,-1,False,0.8344079708381185,1.3274672263333702,26,2026-07-17 11:00:00,True,27,2026-07-17 11:00:00,9224.0009765625,tp_executed,-5.42365181044777,0.8344079708381185,6.258059781285889,9195.0009765625,9211.0009765625,77.0,False,False,False
P::P_LONG_8238::2026-07-17 09:30:00::2026-07-17 09:30:00,P,P::P_LONG_8238,E9,SHORT,td3,0,4,-1,False,2.0844625039019236,2.586277551137572,4,2026-07-17 11:00:00,True,5,2026-07-17 11:00:00,9224.0009765625,tp_executed,1.4668439842272796,2.0844625039019236,0.617618519674644,9195.0009765625,9211.0009765625,77.0,False,False,False
P::P_LONG_8238::2026-07-17 09:45:00::2026-07-17 09:45:00,P,P::P_LONG_8238,E9,SHORT,td3,0,3,-1,False,0.268596168147641,0.7674176232789742,3,2026-07-17 11:00:00,True,4,2026-07-17 11:00:00,9224.0009765625,tp_executed,-0.3453379304755384,0.268596168147641,0.6139340986231794,9195.0009765625,9211.0009765625,77.0,False,False,False
P::P_LONG_8238::2026-07-17 11:15:00::2026-07-17 11:15:00,P,P::P_LONG_8238,E9,SHORT,td3,0,1,-1,False,0.5361249478277795,0.6893035043500022,1,2026-07-17 13:45:00,True,2,2026-07-17 13:45:00,9209.0009765625,tp_executed,-0.6510088652194466,0.5361249478277795,1.1871338130472262,9195.0009765625,9211.0009765625,77.0,False,False,False
P::P_LONG_8238::2026-07-17 21:30:00::2026-07-17 21:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,1,5,False,1.3019854304499006,1.3785728087116595,1,2026-07-17 22:00:00,True,2,2026-07-17 22:00:00,9300.0009765625,tp_executed,-0.6126990260940709,1.3019854304499006,1.9146844565439713,9287.0009765625,9303.0009765625,127.0,False,False,False
P::P_LONG_8238::2026-07-17 22:30:00::2026-07-17 22:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,0,1,False,0.19199809896760117,0.30719695834816185,0,2026-07-17 22:45:00,True,1,2026-07-17 22:45:00,9291.0009765625,tp_executed,-1.3823863125667284,0.19199809896760117,1.5743844115343295,9287.0009765625,9303.0009765625,127.0,True,False,False
P::P_LONG_8238::2026-07-20 11:00:00::2026-07-20 11:00:00,P,P::P_LONG_8238,E9,LONG,td3,1,1,6,False,1.1066818773560874,1.2211662094963724,1,2026-07-20 11:30:00,True,2,2026-07-20 13:30:00,9355.0009765625,tp_executed,-2.7857854154135993,1.2211662094963724,4.006951624909972,9340.0009765625,9356.0009765625,110.0,False,False,False
P::P_LONG_8238::2026-07-20 11:15:00::2026-07-20 11:15:00,P,P::P_LONG_8238,E9,LONG,td3,1,0,5,False,0.6882460660728063,0.8029537437516072,0,2026-07-20 11:30:00,True,1,2026-07-20 13:30:00,9355.0009765625,tp_executed,-3.211814975006429,0.8029537437516072,4.014768718758036,9340.0009765625,9356.0009765625,110.0,False,False,False
P::P_LONG_8238::2026-07-20 14:00:00::2026-07-20 14:00:00,P,P::P_LONG_8238,E9,LONG,td3,1,0,2,False,0.6145196494763773,0.8833719961222923,0,2026-07-20 14:15:00,True,1,2026-07-20 14:15:00,9351.0009765625,tp_executed,-3.2646356378432544,0.6145196494763773,3.8791552873196316,9340.0009765625,9356.0009765625,117.0,False,False,False
P::P_LONG_8238::2026-07-21 09:30:00::2026-07-21 09:30:00,P,P::P_LONG_8238,E9,SHORT,td3,0,11,-1,False,1.2910502391281862,2.1644077538325472,11,2026-07-21 14:45:00,True,12,2026-07-21 14:45:00,9236.0009765625,tp_executed,-9.341128200750994,1.2530781732714749,10.59420637402247,9210.0009765625,9213.0009765625,69.0,False,False,False
P::P_LONG_8238::2026-07-21 10:00:00::2026-07-21 10:00:00,P,P::P_LONG_8238,E9,SHORT,td3,0,9,-1,False,1.1410334206077533,2.0158257097403642,9,2026-07-21 14:45:00,True,10,2026-07-21 14:45:00,9236.0009765625,tp_executed,-9.508611838397943,1.1029989732541614,10.611610811652104,9210.0009765625,9213.0009765625,69.0,False,False,False
P::P_LONG_8238::2026-07-21 10:15:00::2026-07-21 10:30:00,P,P::P_LONG_8238,E9,SHORT,td3,0,8,-1,False,1.1795820080274546,2.0547557559187917,8,2026-07-21 14:45:00,True,9,2026-07-21 14:45:00,9236.0009765625,tp_executed,-9.474707096736651,1.14153097551044,10.616238072247091,9210.0009765625,9213.0009765625,69.0,False,False,False
P::P_LONG_8238::2026-07-21 15:00:00::2026-07-21 21:00:00,P,P::P_LONG_8238,E9,SHORT,td3,0,17,-1,False,2.489794635357853,2.719625285452335,17,2026-07-22 13:45:00,True,18,2026-07-22 13:45:00,9209.0009765625,tp_executed,-11.261739261962004,2.5664048520560137,13.828144114018018,9210.0009765625,9213.0009765625,69.0,False,False,False
P::P_LONG_8238::2026-07-22 09:30:00::2026-07-22 09:30:00,P,P::P_LONG_8238,E9,LONG,td3,1,17,19,False,1.9567175998429511,2.263653693935963,17,2026-07-22 22:15:00,True,18,2026-07-22 22:15:00,9344.0009765625,tp_executed,10.627662257970538,1.9567175998429511,-8.670944658127587,9340.0009765625,9356.0009765625,122.0,True,False,False
P::P_LONG_8238::2026-07-22 09:45:00::2026-07-22 09:45:00,P,P::P_LONG_8238,E9,LONG,td3,1,16,18,False,1.7672774385718624,2.07463003658436,16,2026-07-22 22:15:00,True,17,2026-07-22 22:15:00,9344.0009765625,tp_executed,10.449988332424926,1.7672774385718624,-8.682710893853063,9340.0009765625,9356.0009765625,122.0,True,False,False
P::P_LONG_8238::2026-07-22 10:00:00::2026-07-22 10:00:00,P,P::P_LONG_8238,E9,LONG,td3,1,15,17,False,2.1543769998416966,2.4621451426762246,15,2026-07-22 22:15:00,True,16,2026-07-22 22:15:00,9344.0009765625,tp_executed,10.848827034917115,2.1543769998416966,-8.694450035075418,9340.0009765625,9356.0009765625,122.0,True,False,False
