candidate_id,symbol,trading_day,touch_time,reward_observation_end_time,split
AG:5m:1:-1:19725:19731:2,AG,2025-09-26,2025-09-26 14:10:00,2025-09-26 14:20:00,TRAIN
CU:5m:1:-1:16534:16545:1,CU,2025-09-26,2025-09-26 09:05:00,2025-09-26 09:30:00,TRAIN
CU:5m:1:1:16547:16549:1,CU,2025-09-26,2025-09-26 09:30:00,2025-09-26 10:35:00,TRAIN
CU:5m:1:1:16547:16549:2,CU,2025-09-26,2025-09-26 10:00:00,2025-09-26 10:35:00,TRAIN
CU:5m:1:1:16547:16549:3,CU,2025-09-26,2025-09-26 14:10:00,2025-09-26 14:50:00,TRAIN
CU:15m:1:1:5515:5525:1,CU,2025-09-26,2025-09-26 14:10:00,2025-09-26 14:50:00,TRAIN
CU:5m:1:-1:16577:16580:1,CU,2025-09-26,2025-09-26 14:50:00,2025-09-26 21:05:00,TRAIN
M:5m:1:1:12263:12272:1,M,2025-09-26,2025-09-25 21:10:00,2025-09-25 21:45:00,TRAIN
M:5m:1:1:12263:12272:2,M,2025-09-26,2025-09-25 21:25:00,2025-09-25 21:45:00,TRAIN
M:5m:1:1:12230:12231:1,M,2025-09-26,2025-09-26 13:55:00,2025-09-26 14:55:00,TRAIN
RB:15m:1:1:4089:4092:1,RB,2025-09-26,2025-09-25 21:05:00,2025-09-25 22:05:00,TRAIN
RB:5m:1:1:12267:12271:1,RB,2025-09-26,2025-09-25 21:10:00,2025-09-25 22:10:00,TRAIN
RB:5m:1:1:12210:12213:2,RB,2025-09-26,2025-09-25 21:40:00,2025-09-25 22:40:00,TRAIN
RB:5m:1:1:12210:12213:3,RB,2025-09-26,2025-09-26 09:05:00,2025-09-26 09:25:00,TRAIN
RB:15m:1:1:3991:3994:7,RB,2025-09-26,2025-09-26 09:05:00,2025-09-26 09:25:00,TRAIN
RB:5m:1:-1:12312:12324:1,RB,2025-09-26,2025-09-26 09:20:00,2025-09-26 09:25:00,TRAIN
RB:5m:1:1:11975:11984:7,RB,2025-09-26,2025-09-26 09:25:00,2025-09-26 09:35:00,TRAIN
RB:5m:1:1:12186:12188:1,RB,2025-09-26,2025-09-26 09:30:00,2025-09-26 09:35:00,TRAIN
RB:1h:1:1:1212:1222:3,RB,2025-09-26,2025-09-26 09:30:00,2025-09-26 09:35:00,TRAIN
RB:5m:1:1:11946:11955:3,RB,2025-09-26,2025-09-26 09:35:00,2025-09-26 10:10:00,TRAIN
RB:15m:0:1:3978:4008:1,RB,2025-09-26,2025-09-26 09:35:00,2025-09-26 10:10:00,TRAIN
RB:5m:0:1:11935:12024:1,RB,2025-09-26,2025-09-26 09:40:00,2025-09-26 09:55:00,TRAIN
RB:15m:1:1:3913:3916:3,RB,2025-09-26,2025-09-26 09:45:00,2025-09-26 11:00:00,TRAIN
RB:15m:0:1:3978:4008:2,RB,2025-09-26,2025-09-26 10:55:00,2025-09-26 13:55:00,TRAIN
RB:15m:0:1:3978:4008:3,RB,2025-09-26,2025-09-26 11:30:00,2025-09-26 14:15:00,TRAIN
RB:15m:0:1:3978:4008:4,RB,2025-09-26,2025-09-26 13:55:00,2025-09-26 14:15:00,TRAIN
RB:5m:1:1:11739:11748:2,RB,2025-09-26,2025-09-26 14:15:00,2025-09-26 15:00:00,TRAIN
RB:5m:0:1:11935:12024:2,RB,2025-09-26,2025-09-26 14:15:00,2025-09-26 15:00:00,TRAIN
RB:15m:1:1:3913:3916:4,RB,2025-09-26,2025-09-26 14:15:00,2025-09-26 15:00:00,TRAIN
RB:1h:1:1:1186:1194:2,RB,2025-09-26,2025-09-26 14:15:00,2025-09-26 15:00:00,TRAIN
RB:15m:1:1:3905:3909:3,RB,2025-09-26,2025-09-26 14:25:00,2025-09-26 21:05:00,TRAIN
RB:5m:1:1:11717:11724:1,RB,2025-09-26,2025-09-26 14:35:00,2025-09-26 21:35:00,TRAIN
RB:5m:0:1:11668:11730:1,RB,2025-09-26,2025-09-26 14:35:00,2025-09-26 21:35:00,TRAIN
AG:5m:1:1:19800:19804:1,AG,2025-09-29,2025-09-29 09:10:00,2025-09-29 10:10:00,TRAIN
AG:5m:1:1:19781:19785:1,AG,2025-09-29,2025-09-29 09:25:00,2025-09-29 10:35:00,TRAIN
AG:5m:1:-1:19817:19831:1,AG,2025-09-29,2025-09-29 14:00:00,2025-09-29 14:50:00,TRAIN
CU:5m:1:1:16611:16617:1,CU,2025-09-29,2025-09-26 23:40:00,2025-09-27 00:40:00,TRAIN
CU:1h:1:-1:1607:1609:1,CU,2025-09-29,2025-09-29 11:20:00,2025-09-29 14:20:00,TRAIN
M:5m:1:1:12230:12231:2,M,2025-09-29,2025-09-26 21:05:00,2025-09-26 21:25:00,TRAIN
M:5m:1:-1:12370:12376:1,M,2025-09-29,2025-09-26 22:05:00,2025-09-29 09:05:00,TRAIN
M:5m:1:-1:12333:12343:1,M,2025-09-29,2025-09-29 13:35:00,2025-09-29 14:35:00,TRAIN
M:1h:1:-1:1250:1253:1,M,2025-09-29,2025-09-29 13:35:00,2025-09-29 14:35:00,TRAIN
M:5m:1:1:12395:12398:1,M,2025-09-29,2025-09-29 14:45:00,2025-09-29 21:05:00,TRAIN
M:5m:1:1:12404:12414:1,M,2025-09-29,2025-09-29 14:45:00,2025-09-29 21:05:00,TRAIN
RB:5m:1:-1:12370:12376:1,RB,2025-09-29,2025-09-29 09:05:00,2025-09-29 09:35:00,TRAIN
RB:5m:1:-1:12383:12389:1,RB,2025-09-29,2025-09-29 09:05:00,2025-09-29 09:35:00,TRAIN
RB:5m:1:-1:12370:12376:2,RB,2025-09-29,2025-09-29 09:50:00,2025-09-29 11:05:00,TRAIN
RB:5m:1:-1:12383:12389:2,RB,2025-09-29,2025-09-29 09:55:00,2025-09-29 11:10:00,TRAIN
RB:5m:1:-1:12370:12376:3,RB,2025-09-29,2025-09-29 10:45:00,2025-09-29 13:45:00,TRAIN
RB:5m:1:-1:12383:12389:3,RB,2025-09-29,2025-09-29 10:50:00,2025-09-29 13:50:00,TRAIN
RB:5m:1:-1:12370:12376:4,RB,2025-09-29,2025-09-29 13:45:00,2025-09-29 14:45:00,TRAIN
RB:5m:1:-1:12383:12389:4,RB,2025-09-29,2025-09-29 14:05:00,2025-09-29 14:45:00,TRAIN
RB:5m:1:-1:12383:12389:5,RB,2025-09-29,2025-09-29 14:20:00,2025-09-29 14:45:00,TRAIN
AG:5m:1:-1:19908:19925:1,AG,2025-09-30,2025-09-30 09:05:00,2025-09-30 10:00:00,TRAIN
AG:5m:1:-1:19908:19925:2,AG,2025-09-30,2025-09-30 09:20:00,2025-09-30 10:00:00,TRAIN
AG:5m:1:-1:19864:19872:1,AG,2025-09-30,2025-09-30 10:00:00,2025-09-30 10:10:00,TRAIN
AG:5m:1:-1:19864:19872:2,AG,2025-09-30,2025-09-30 10:50:00,2025-09-30 13:50:00,TRAIN
AG:5m:1:1:19962:19965:1,AG,2025-09-30,2025-09-30 14:20:00,2025-09-30 14:55:00,TRAIN
AG:5m:1:-1:19973:19974:1,AG,2025-09-30,2025-09-30 14:35:00,2025-09-30 14:55:00,TRAIN
AG:5m:1:1:19934:19938:1,AG,2025-09-30,2025-09-30 14:55:00,2025-10-09 09:05:00,TRAIN
AG:15m:1:1:6641:6649:1,AG,2025-09-30,2025-09-30 14:55:00,2025-10-09 09:05:00,TRAIN
CU:15m:1:-1:5525:5531:1,CU,2025-09-30,2025-09-29 21:05:00,2025-09-29 21:30:00,TRAIN
CU:1h:1:-1:1607:1609:2,CU,2025-09-30,2025-09-29 21:05:00,2025-09-29 21:30:00,TRAIN
CU:5m:1:-1:16577:16580:2,CU,2025-09-30,2025-09-29 21:30:00,2025-09-29 22:00:00,TRAIN
CU:5m:0:-1:16577:16593:1,CU,2025-09-30,2025-09-29 21:30:00,2025-09-29 22:00:00,TRAIN
CU:5m:1:-1:4886:4898:1,CU,2025-09-30,2025-09-29 22:05:00,2025-09-29 22:15:00,TRAIN
CU:5m:0:-1:4886:4975:1,CU,2025-09-30,2025-09-29 22:05:00,2025-09-29 22:15:00,TRAIN
CU:5m:1:1:16717:16724:1,CU,2025-09-30,2025-09-30 09:10:00,2025-09-30 10:10:00,TRAIN
CU:5m:1:1:16761:16762:1,CU,2025-09-30,2025-09-30 13:50:00,2025-09-30 14:50:00,TRAIN
CU:5m:1:1:16761:16762:2,CU,2025-09-30,2025-09-30 14:10:00,2025-10-09 09:05:00,TRAIN
CU:5m:1:1:16761:16762:3,CU,2025-09-30,2025-09-30 14:45:00,2025-10-09 09:05:00,TRAIN
M:5m:1:1:12395:12398:2,M,2025-09-30,2025-09-29 21:15:00,2025-09-29 22:15:00,TRAIN
M:5m:1:1:12395:12398:3,M,2025-09-30,2025-09-29 22:45:00,2025-09-29 22:55:00,TRAIN
M:5m:1:-1:12455:12460:1,M,2025-09-30,2025-09-30 09:25:00,2025-09-30 09:45:00,TRAIN
M:5m:1:-1:12455:12460:2,M,2025-09-30,2025-09-30 10:05:00,2025-09-30 11:20:00,TRAIN
M:5m:1:-1:12455:12460:3,M,2025-09-30,2025-09-30 14:05:00,2025-09-30 14:30:00,TRAIN
RB:5m:1:-1:12426:12435:1,RB,2025-09-30,2025-09-29 22:15:00,2025-09-29 23:00:00,TRAIN
RB:5m:1:-1:12370:12376:5,RB,2025-09-30,2025-09-29 22:20:00,2025-09-29 23:00:00,TRAIN
RB:5m:1:-1:12370:12376:6,RB,2025-09-30,2025-09-29 22:35:00,2025-09-29 23:00:00,TRAIN
RB:5m:1:1:12448:12453:1,RB,2025-09-30,2025-09-29 22:50:00,2025-09-30 09:05:00,TRAIN
RB:5m:1:1:11651:11656:1,RB,2025-09-30,2025-09-30 09:05:00,2025-09-30 09:50:00,TRAIN
RB:5m:1:1:11651:11656:2,RB,2025-09-30,2025-09-30 09:50:00,2025-09-30 10:15:00,TRAIN
RB:5m:1:1:11651:11656:3,RB,2025-09-30,2025-09-30 10:10:00,2025-09-30 11:25:00,TRAIN
RB:1h:1:1:1180:1184:1,RB,2025-09-30,2025-09-30 10:15:00,2025-09-30 11:30:00,TRAIN
RB:1h:0:1:1180:1194:1,RB,2025-09-30,2025-09-30 10:15:00,2025-09-30 11:30:00,TRAIN
RB:5m:1:1:11646:11649:1,RB,2025-09-30,2025-09-30 11:30:00,2025-09-30 14:05:00,TRAIN
RB:5m:1:1:11646:11649:2,RB,2025-09-30,2025-09-30 13:50:00,2025-09-30 14:10:00,TRAIN
RB:15m:1:1:3872:3885:1,RB,2025-09-30,2025-09-30 14:00:00,2025-09-30 14:10:00,TRAIN
RB:15m:0:1:3872:3916:1,RB,2025-09-30,2025-09-30 14:00:00,2025-09-30 14:10:00,TRAIN
RB:5m:0:1:11617:11658:1,RB,2025-09-30,2025-09-30 14:05:00,2025-09-30 14:20:00,TRAIN
AG:5m:1:1:20005:20008:1,AG,2025-10-09,2025-10-09 14:50:00,2025-10-09 21:05:00,TRAIN
CU:5m:1:1:16814:16818:1,CU,2025-10-09,2025-10-09 14:50:00,2025-10-09 21:05:00,TRAIN
M:5m:1:-1:12455:12460:4,M,2025-10-09,2025-10-09 09:05:00,2025-10-09 09:25:00,TRAIN
M:15m:1:1:4062:4071:1,M,2025-10-09,2025-10-09 09:05:00,2025-10-09 09:25:00,TRAIN
M:5m:1:-1:12505:12508:1,M,2025-10-09,2025-10-09 09:25:00,2025-10-09 10:40:00,TRAIN
M:5m:0:-1:12420:12508:1,M,2025-10-09,2025-10-09 10:50:00,2025-10-09 13:50:00,TRAIN
M:5m:1:1:12522:12524:1,M,2025-10-09,2025-10-09 10:55:00,2025-10-09 13:55:00,TRAIN
M:15m:1:1:4166:4174:1,M,2025-10-09,2025-10-09 10:55:00,2025-10-09 13:55:00,TRAIN
M:15m:1:1:4166:4174:2,M,2025-10-09,2025-10-09 11:30:00,2025-10-09 14:00:00,TRAIN
M:5m:1:1:12522:12524:2,M,2025-10-09,2025-10-09 13:50:00,2025-10-09 14:50:00,TRAIN
M:5m:0:-1:12420:12508:2,M,2025-10-09,2025-10-09 14:00:00,2025-10-09 15:00:00,TRAIN
M:5m:0:-1:12420:12508:3,M,2025-10-09,2025-10-09 14:20:00,2025-10-09 21:05:00,TRAIN
RB:5m:1:-1:12462:12471:1,RB,2025-10-09,2025-10-09 10:10:00,2025-10-09 11:25:00,TRAIN
RB:5m:1:1:12516:12520:1,RB,2025-10-09,2025-10-09 10:55:00,2025-10-09 13:55:00,TRAIN
RB:5m:1:1:12516:12520:2,RB,2025-10-09,2025-10-09 11:20:00,2025-10-09 13:35:00,TRAIN
RB:5m:1:-1:12462:12471:2,RB,2025-10-09,2025-10-09 14:05:00,2025-10-09 21:05:00,TRAIN
AG:15m:1:1:6665:6676:1,AG,2025-10-10,2025-10-09 23:45:00,2025-10-10 00:35:00,TRAIN
AG:5m:1:1:20027:20028:1,AG,2025-10-10,2025-10-10 00:35:00,2025-10-10 00:55:00,TRAIN
AG:15m:1:1:6665:6676:2,AG,2025-10-10,2025-10-10 00:35:00,2025-10-10 00:55:00,TRAIN
M:5m:1:1:12522:12524:3,M,2025-10-10,2025-10-09 21:05:00,2025-10-09 21:45:00,TRAIN
M:5m:1:1:12528:12539:1,M,2025-10-10,2025-10-09 21:05:00,2025-10-09 21:45:00,TRAIN
M:15m:1:1:4166:4174:3,M,2025-10-10,2025-10-09 21:05:00,2025-10-09 21:45:00,TRAIN
M:5m:1:1:12522:12524:4,M,2025-10-10,2025-10-09 21:35:00,2025-10-09 22:05:00,TRAIN
M:5m:1:1:12528:12539:2,M,2025-10-10,2025-10-09 21:35:00,2025-10-09 22:05:00,TRAIN
M:15m:1:1:4166:4174:4,M,2025-10-10,2025-10-09 21:35:00,2025-10-09 22:05:00,TRAIN
M:5m:1:1:12201:12211:1,M,2025-10-10,2025-10-10 11:00:00,2025-10-10 14:00:00,TRAIN
M:15m:1:1:4062:4071:2,M,2025-10-10,2025-10-10 11:00:00,2025-10-10 14:00:00,TRAIN
M:5m:1:1:12201:12211:2,M,2025-10-10,2025-10-10 11:20:00,2025-10-10 13:40:00,TRAIN
M:5m:0:1:12186:12213:1,M,2025-10-10,2025-10-10 11:20:00,2025-10-10 13:40:00,TRAIN
M:5m:0:1:12186:12213:2,M,2025-10-10,2025-10-10 14:00:00,2025-10-10 14:15:00,TRAIN
M:5m:1:-1:12604:12611:1,M,2025-10-10,2025-10-10 14:40:00,2025-10-10 21:05:00,TRAIN
RB:5m:1:1:12543:12552:1,RB,2025-10-10,2025-10-10 09:35:00,2025-10-10 09:55:00,TRAIN
RB:5m:1:1:12543:12552:2,RB,2025-10-10,2025-10-10 10:05:00,2025-10-10 11:05:00,TRAIN
RB:5m:1:1:12543:12552:3,RB,2025-10-10,2025-10-10 10:55:00,2025-10-10 13:35:00,TRAIN
AG:5m:1:-1:20050:20060:1,AG,2025-10-13,2025-10-10 21:30:00,2025-10-10 22:00:00,TRAIN
AG:5m:1:1:20137:20139:1,AG,2025-10-13,2025-10-11 00:10:00,2025-10-11 00:55:00,TRAIN
AG:5m:1:1:20120:20126:1,AG,2025-10-13,2025-10-11 00:55:00,2025-10-11 01:55:00,TRAIN
AG:15m:1:1:6706:6713:1,AG,2025-10-13,2025-10-11 00:55:00,2025-10-11 01:55:00,TRAIN
AG:5m:1:-1:20181:20185:1,AG,2025-10-13,2025-10-11 02:25:00,2025-10-13 09:05:00,TRAIN
AG:5m:1:-1:20050:20060:2,AG,2025-10-13,2025-10-13 09:05:00,2025-10-13 09:50:00,TRAIN
AG:5m:1:-1:20159:20169:1,AG,2025-10-13,2025-10-13 09:05:00,2025-10-13 09:50:00,TRAIN
AG:5m:0:-1:20144:20188:1,AG,2025-10-13,2025-10-13 09:05:00,2025-10-13 09:50:00,TRAIN
AG:5m:1:-1:20050:20060:3,AG,2025-10-13,2025-10-13 09:15:00,2025-10-13 10:15:00,TRAIN
AG:5m:0:-1:20144:20188:2,AG,2025-10-13,2025-10-13 09:30:00,2025-10-13 10:45:00,TRAIN
AG:5m:1:-1:20050:20060:4,AG,2025-10-13,2025-10-13 09:35:00,2025-10-13 10:50:00,TRAIN
CU:5m:1:1:16915:16917:1,CU,2025-10-13,2025-10-10 23:05:00,2025-10-10 23:20:00,TRAIN
CU:1h:1:1:1626:1627:1,CU,2025-10-13,2025-10-11 00:05:00,2025-10-13 09:05:00,TRAIN
CU:5m:1:1:16777:16779:1,CU,2025-10-13,2025-10-11 00:10:00,2025-10-13 09:05:00,TRAIN
CU:5m:0:1:16749:16779:1,CU,2025-10-13,2025-10-11 00:10:00,2025-10-13 09:05:00,TRAIN
CU:15m:1:1:5592:5593:1,CU,2025-10-13,2025-10-11 00:10:00,2025-10-13 09:05:00,TRAIN
CU:1h:1:1:1626:1627:2,CU,2025-10-13,2025-10-11 00:55:00,2025-10-13 09:05:00,TRAIN
M:5m:0:-1:12420:12508:4,M,2025-10-13,2025-10-10 21:05:00,2025-10-10 21:40:00,TRAIN
M:1h:1:-1:1262:1279:1,M,2025-10-13,2025-10-10 21:05:00,2025-10-10 21:40:00,TRAIN
M:5m:1:-1:12333:12343:2,M,2025-10-13,2025-10-10 21:10:00,2025-10-10 21:55:00,TRAIN
M:1h:1:-1:1250:1253:2,M,2025-10-13,2025-10-10 21:10:00,2025-10-10 21:55:00,TRAIN
M:5m:1:1:12668:12677:1,M,2025-10-13,2025-10-13 14:45:00,2025-10-13 21:05:00,TRAIN
M:5m:1:1:12668:12677:2,M,2025-10-13,2025-10-13 14:55:00,2025-10-13 21:05:00,TRAIN
RB:5m:1:-1:12571:12576:1,RB,2025-10-13,2025-10-10 21:05:00,2025-10-10 22:05:00,TRAIN
RB:15m:1:1:4205:4207:1,RB,2025-10-13,2025-10-10 22:00:00,2025-10-10 23:00:00,TRAIN
RB:15m:1:1:4205:4207:2,RB,2025-10-13,2025-10-10 22:20:00,2025-10-13 09:05:00,TRAIN
RB:15m:1:1:4205:4207:3,RB,2025-10-13,2025-10-10 22:30:00,2025-10-13 09:05:00,TRAIN
RB:5m:1:1:12615:12622:1,RB,2025-10-13,2025-10-10 22:35:00,2025-10-13 09:05:00,TRAIN
RB:15m:1:1:4178:4184:1,RB,2025-10-13,2025-10-13 09:05:00,2025-10-13 10:05:00,TRAIN
RB:15m:1:-1:4220:4223:1,RB,2025-10-13,2025-10-13 13:40:00,2025-10-13 14:35:00,TRAIN
RB:5m:1:-1:12661:12671:1,RB,2025-10-13,2025-10-13 14:05:00,2025-10-13 14:45:00,TRAIN
RB:5m:1:-1:12661:12671:2,RB,2025-10-13,2025-10-13 14:20:00,2025-10-13 14:55:00,TRAIN
RB:15m:1:1:4223:4228:1,RB,2025-10-13,2025-10-13 14:55:00,2025-10-13 21:05:00,TRAIN
AG:5m:1:-1:20297:20300:1,AG,2025-10-14,2025-10-14 01:25:00,2025-10-14 02:25:00,TRAIN
AG:15m:1:1:6767:6771:1,AG,2025-10-14,2025-10-14 13:45:00,2025-10-14 13:50:00,TRAIN
CU:15m:1:-1:5641:5648:1,CU,2025-10-14,2025-10-13 21:55:00,2025-10-13 22:45:00,TRAIN
CU:5m:1:-1:16933:16940:1,CU,2025-10-14,2025-10-13 22:00:00,2025-10-13 22:45:00,TRAIN
CU:5m:1:1:17016:17020:1,CU,2025-10-14,2025-10-13 22:15:00,2025-10-13 23:15:00,TRAIN
CU:15m:1:-1:5641:5648:2,CU,2025-10-14,2025-10-13 22:35:00,2025-10-13 23:35:00,TRAIN
CU:5m:1:-1:16933:16940:2,CU,2025-10-14,2025-10-13 22:40:00,2025-10-13 23:40:00,TRAIN
CU:5m:1:1:17027:17030:1,CU,2025-10-14,2025-10-13 23:10:00,2025-10-14 00:10:00,TRAIN
CU:5m:1:1:17027:17030:2,CU,2025-10-14,2025-10-13 23:35:00,2025-10-14 00:35:00,TRAIN
CU:15m:1:-1:5641:5648:3,CU,2025-10-14,2025-10-13 23:40:00,2025-10-14 00:40:00,TRAIN
CU:15m:1:-1:5641:5648:4,CU,2025-10-14,2025-10-13 23:50:00,2025-10-14 00:50:00,TRAIN
CU:5m:1:1:17027:17030:3,CU,2025-10-14,2025-10-14 09:10:00,2025-10-14 09:50:00,TRAIN
CU:5m:1:1:17040:17044:1,CU,2025-10-14,2025-10-14 09:10:00,2025-10-14 09:50:00,TRAIN
CU:5m:1:1:17027:17030:4,CU,2025-10-14,2025-10-14 09:40:00,2025-10-14 09:50:00,TRAIN
CU:5m:1:1:17016:17020:2,CU,2025-10-14,2025-10-14 09:50:00,2025-10-14 11:05:00,TRAIN
CU:5m:1:-1:17075:17080:1,CU,2025-10-14,2025-10-14 11:25:00,2025-10-14 13:35:00,TRAIN
CU:5m:1:1:16999:17005:1,CU,2025-10-14,2025-10-14 13:45:00,2025-10-14 14:15:00,TRAIN
CU:15m:1:1:5663:5670:1,CU,2025-10-14,2025-10-14 13:45:00,2025-10-14 14:15:00,TRAIN
M:5m:1:1:12686:12691:1,M,2025-10-14,2025-10-13 21:45:00,2025-10-13 22:45:00,TRAIN
M:15m:1:1:4220:4230:1,M,2025-10-14,2025-10-13 21:45:00,2025-10-13 22:45:00,TRAIN
M:5m:1:1:12686:12691:2,M,2025-10-14,2025-10-13 22:10:00,2025-10-13 22:45:00,TRAIN
M:15m:1:1:4220:4230:2,M,2025-10-14,2025-10-13 22:10:00,2025-10-13 22:45:00,TRAIN
M:5m:1:1:12668:12677:3,M,2025-10-14,2025-10-13 22:30:00,2025-10-13 22:45:00,TRAIN
M:5m:1:-1:12701:12706:1,M,2025-10-14,2025-10-13 22:45:00,2025-10-14 09:10:00,TRAIN
M:5m:1:1:12686:12691:3,M,2025-10-14,2025-10-14 09:05:00,2025-10-14 09:25:00,TRAIN
M:15m:1:1:4220:4230:3,M,2025-10-14,2025-10-14 09:05:00,2025-10-14 09:25:00,TRAIN
M:5m:1:1:12668:12677:4,M,2025-10-14,2025-10-14 09:10:00,2025-10-14 09:25:00,TRAIN
M:15m:1:1:4203:4207:1,M,2025-10-14,2025-10-14 09:55:00,2025-10-14 10:15:00,TRAIN
M:5m:1:1:12611:12621:1,M,2025-10-14,2025-10-14 10:10:00,2025-10-14 10:15:00,TRAIN
M:5m:0:1:12611:12621:1,M,2025-10-14,2025-10-14 10:10:00,2025-10-14 10:15:00,TRAIN
M:15m:1:1:2015:2019:2,M,2025-10-14,2025-10-14 10:15:00,2025-10-14 10:50:00,TRAIN
M:15m:1:1:2025:2028:1,M,2025-10-14,2025-10-14 10:15:00,2025-10-14 10:50:00,TRAIN
M:5m:1:1:6077:6084:1,M,2025-10-14,2025-10-14 10:40:00,2025-10-14 10:50:00,TRAIN
M:15m:1:1:2015:2019:3,M,2025-10-14,2025-10-14 11:05:00,2025-10-14 14:05:00,TRAIN
M:15m:1:1:2025:2028:2,M,2025-10-14,2025-10-14 11:15:00,2025-10-14 14:15:00,TRAIN
M:5m:1:1:6047:6058:2,M,2025-10-14,2025-10-14 13:35:00,2025-10-14 14:35:00,TRAIN
M:5m:1:1:6077:6084:2,M,2025-10-14,2025-10-14 13:35:00,2025-10-14 14:35:00,TRAIN
RB:15m:1:1:4223:4228:2,RB,2025-10-14,2025-10-13 22:05:00,2025-10-13 22:20:00,TRAIN
RB:5m:1:1:12671:12684:1,RB,2025-10-14,2025-10-13 22:15:00,2025-10-14 09:05:00,TRAIN
RB:5m:1:1:8435:8438:1,RB,2025-10-14,2025-10-13 22:25:00,2025-10-14 09:10:00,TRAIN
RB:5m:1:1:8435:8438:2,RB,2025-10-14,2025-10-14 09:05:00,2025-10-14 10:05:00,TRAIN
RB:15m:0:1:2766:2824:1,RB,2025-10-14,2025-10-14 09:05:00,2025-10-14 10:05:00,TRAIN
RB:1h:1:1:855:858:1,RB,2025-10-14,2025-10-14 09:05:00,2025-10-14 10:05:00,TRAIN
RB:5m:1:1:8412:8421:1,RB,2025-10-14,2025-10-14 09:10:00,2025-10-14 10:10:00,TRAIN
RB:5m:0:1:8412:8438:1,RB,2025-10-14,2025-10-14 09:10:00,2025-10-14 10:10:00,TRAIN
RB:15m:1:1:2804:2812:1,RB,2025-10-14,2025-10-14 09:10:00,2025-10-14 10:10:00,TRAIN
RB:5m:1:1:8412:8421:2,RB,2025-10-14,2025-10-14 09:20:00,2025-10-14 10:35:00,TRAIN
RB:5m:0:1:8412:8438:2,RB,2025-10-14,2025-10-14 09:20:00,2025-10-14 10:35:00,TRAIN
RB:15m:1:1:2774:2782:4,RB,2025-10-14,2025-10-14 09:20:00,2025-10-14 10:35:00,TRAIN
RB:15m:1:1:2804:2812:2,RB,2025-10-14,2025-10-14 09:20:00,2025-10-14 10:35:00,TRAIN
RB:1h:1:1:826:829:9,RB,2025-10-14,2025-10-14 09:20:00,2025-10-14 10:35:00,TRAIN
RB:15m:1:1:2710:2717:6,RB,2025-10-14,2025-10-14 09:35:00,2025-10-14 10:50:00,TRAIN
RB:5m:1:1:8132:8149:4,RB,2025-10-14,2025-10-14 09:40:00,2025-10-14 10:55:00,TRAIN
RB:5m:0:1:8132:8151:4,RB,2025-10-14,2025-10-14 09:40:00,2025-10-14 10:55:00,TRAIN
RB:5m:1:1:8132:8149:5,RB,2025-10-14,2025-10-14 10:40:00,2025-10-14 11:10:00,TRAIN
RB:5m:0:1:8132:8151:5,RB,2025-10-14,2025-10-14 10:40:00,2025-10-14 11:10:00,TRAIN
RB:5m:1:1:8076:8085:1,RB,2025-10-14,2025-10-14 10:55:00,2025-10-14 13:55:00,TRAIN
RB:5m:1:-1:12729:12733:1,RB,2025-10-14,2025-10-14 13:55:00,2025-10-14 14:10:00,TRAIN
RB:5m:1:-1:12729:12733:2,RB,2025-10-14,2025-10-14 14:30:00,2025-10-14 21:30:00,TRAIN
AG:5m:1:1:20398:20406:1,AG,2025-10-15,2025-10-15 01:05:00,2025-10-15 02:05:00,TRAIN
AG:5m:1:1:20398:20406:2,AG,2025-10-15,2025-10-15 01:20:00,2025-10-15 02:20:00,TRAIN
AG:5m:1:1:20414:20420:1,AG,2025-10-15,2025-10-15 09:05:00,2025-10-15 09:10:00,TRAIN
AG:5m:1:-1:20440:20442:1,AG,2025-10-15,2025-10-15 13:35:00,2025-10-15 14:20:00,TRAIN
CU:5m:1:-1:17089:17095:1,CU,2025-10-15,2025-10-15 09:05:00,2025-10-15 10:05:00,TRAIN
CU:5m:1:1:17159:17164:1,CU,2025-10-15,2025-10-15 10:50:00,2025-10-15 13:35:00,TRAIN
CU:5m:1:-1:17165:17171:1,CU,2025-10-15,2025-10-15 13:35:00,2025-10-15 14:10:00,TRAIN
M:5m:1:1:12759:12769:1,M,2025-10-15,2025-10-15 14:10:00,2025-10-15 15:00:00,TRAIN
M:5m:1:1:12759:12769:2,M,2025-10-15,2025-10-15 14:30:00,2025-10-15 14:45:00,TRAIN
RB:5m:1:1:12749:12757:1,RB,2025-10-15,2025-10-15 11:00:00,2025-10-15 11:25:00,TRAIN
RB:5m:1:1:8070:8073:1,RB,2025-10-15,2025-10-15 13:45:00,2025-10-15 14:40:00,TRAIN
RB:5m:1:1:8070:8073:2,RB,2025-10-15,2025-10-15 14:05:00,2025-10-15 14:50:00,TRAIN
RB:1h:1:-1:1296:1301:1,RB,2025-10-15,2025-10-15 14:45:00,2025-10-15 21:10:00,TRAIN
RB:5m:1:1:12818:12823:1,RB,2025-10-15,2025-10-15 14:55:00,2025-10-15 21:10:00,TRAIN
AG:5m:1:1:20467:20471:1,AG,2025-10-16,2025-10-15 21:05:00,2025-10-15 21:50:00,TRAIN
AG:5m:1:-1:20475:20478:1,AG,2025-10-16,2025-10-15 22:05:00,2025-10-15 23:05:00,TRAIN
AG:5m:1:1:20481:20485:1,AG,2025-10-16,2025-10-15 23:00:00,2025-10-16 00:00:00,TRAIN
